Source,Target,Score
RE-628,UAVPlanChangeMessage,0.5000
RE-628,MonitoringFrequencyAdaptor,0.5000
RE-628,RemoteInfoFactory,0.5000
RE-634,ExportRoutePrimitive,0.5000
RE-634,PhysicalDroneTest,0.5000
RE-634,CoverageStatistics,0.5000
RE-634,MAVLinkUAVConnector,0.5000
RE-634,IStartstrategy,0.5000
RE-634,RouteSelector,0.5000
RE-634,RouteCreationRunner,0.5000
RE-634,UAVStateChangeMessage,0.5000
RE-634,IRemotable,0.5000
RE-634,ExportDroneRouteAssignment,0.5000
RE-634,UAVPlanChangeMessage,0.5000
RE-634,MonitoringFrequencyAdaptor,0.5000
RE-634,RemoteInfoFactory,0.5000
RE-510,ExportRoutePrimitive,0.5000
RE-510,PhysicalDroneTest,0.5000
RE-510,CoverageStatistics,0.5000
RE-510,MAVLinkUAVConnector,0.5000
RE-510,IStartstrategy,0.5000
RE-510,RouteSelector,0.5000
RE-510,RouteCreationRunner,0.5000
RE-510,UAVStateChangeMessage,0.5000
RE-510,IRemotable,0.5000
RE-510,ExportDroneRouteAssignment,0.5000
RE-510,UAVPlanChangeMessage,0.5000
RE-510,MonitoringFrequencyAdaptor,0.5000
RE-510,RemoteInfoFactory,0.5000
RE-630,ExportRoutePrimitive,0.5000
RE-630,PhysicalDroneTest,0.5000
RE-630,CoverageStatistics,0.5000
RE-630,MAVLinkUAVConnector,0.5000
RE-630,IStartstrategy,0.5000
RE-630,RouteSelector,0.5000
RE-630,RouteCreationRunner,0.5000
RE-630,UAVStateChangeMessage,0.5000
RE-630,IRemotable,0.5000
RE-630,ExportDroneRouteAssignment,0.5000
RE-630,UAVPlanChangeMessage,0.5000
RE-630,MonitoringFrequencyAdaptor,0.5000
RE-630,RemoteInfoFactory,0.5000
RE-551,ExportRoutePrimitive,0.5000
RE-551,PhysicalDroneTest,0.5000
RE-551,CoverageStatistics,0.5000
RE-551,MAVLinkUAVConnector,0.5000
RE-551,IStartstrategy,0.5000
RE-551,RouteSelector,0.5000
RE-551,RouteCreationRunner,0.5000
RE-551,UAVStateChangeMessage,0.5000
RE-551,IRemotable,0.5000
RE-551,ExportDroneRouteAssignment,0.5000
RE-551,UAVPlanChangeMessage,0.5000
RE-551,MonitoringFrequencyAdaptor,0.5000
RE-551,RemoteInfoFactory,0.5000
RE-672,ExportRoutePrimitive,0.5000
RE-672,PhysicalDroneTest,0.5000
RE-672,CoverageStatistics,0.5000
RE-672,MAVLinkUAVConnector,0.5000
RE-672,IStartstrategy,0.5000
RE-672,RouteSelector,0.5000
RE-672,RouteCreationRunner,0.5000
RE-672,UAVStateChangeMessage,0.5000
RE-672,IRemotable,0.5000
RE-672,ExportDroneRouteAssignment,0.5000
RE-672,UAVPlanChangeMessage,0.5000
RE-672,MonitoringFrequencyAdaptor,0.5000
RE-672,RemoteInfoFactory,0.5000
RE-722,ExportRoutePrimitive,0.5000
RE-722,PhysicalDroneTest,0.5000
RE-722,CoverageStatistics,0.5000
RE-722,MAVLinkUAVConnector,0.5000
RE-722,IStartstrategy,0.5000
RE-722,RouteSelector,0.5000
RE-722,RouteCreationRunner,0.5000
RE-722,UAVStateChangeMessage,0.5000
RE-722,IRemotable,0.5000
RE-722,ExportDroneRouteAssignment,0.5000
RE-722,UAVPlanChangeMessage,0.5000
RE-722,MonitoringFrequencyAdaptor,0.5000
RE-722,RemoteInfoFactory,0.5000
RE-681,ExportRoutePrimitive,0.5000
RE-681,PhysicalDroneTest,0.5000
RE-681,CoverageStatistics,0.5000
RE-681,MAVLinkUAVConnector,0.5000
RE-681,IStartstrategy,0.5000
RE-681,RouteSelector,0.5000
RE-681,RouteCreationRunner,0.5000
RE-681,UAVStateChangeMessage,0.5000
RE-681,IRemotable,0.5000
RE-681,ExportDroneRouteAssignment,0.5000
RE-681,UAVPlanChangeMessage,0.5000
RE-681,MonitoringFrequencyAdaptor,0.5000
RE-681,RemoteInfoFactory,0.5000
RE-729,ExportRoutePrimitive,0.5000
RE-729,PhysicalDroneTest,0.5000
RE-729,CoverageStatistics,0.5000
RE-729,MAVLinkUAVConnector,0.5000
RE-729,IStartstrategy,0.5000
RE-729,RouteSelector,0.5000
RE-729,RouteCreationRunner,0.5000
RE-729,UAVStateChangeMessage,0.5000
RE-729,IRemotable,0.5000
RE-729,ExportDroneRouteAssignment,0.5000
RE-729,UAVPlanChangeMessage,0.5000
RE-729,MonitoringFrequencyAdaptor,0.5000
RE-729,RemoteInfoFactory,0.5000
RE-649,ExportRoutePrimitive,0.5000
RE-649,PhysicalDroneTest,0.5000
RE-649,CoverageStatistics,0.5000
RE-649,MAVLinkUAVConnector,0.5000
RE-649,IStartstrategy,0.5000
RE-649,RouteSelector,0.5000
RE-649,RouteCreationRunner,0.5000
RE-649,UAVStateChangeMessage,0.5000
RE-649,IRemotable,0.5000
RE-649,ExportDroneRouteAssignment,0.5000
RE-649,UAVPlanChangeMessage,0.5000
RE-649,MonitoringFrequencyAdaptor,0.5000
RE-649,RemoteInfoFactory,0.5000
RE-80,ExportRoutePrimitive,0.5000
RE-80,PhysicalDroneTest,0.5000
RE-80,CoverageStatistics,0.5000
RE-80,MAVLinkUAVConnector,0.5000
RE-80,IStartstrategy,0.5000
RE-80,RouteSelector,0.5000
RE-80,RouteCreationRunner,0.5000
RE-80,UAVStateChangeMessage,0.5000
RE-80,IRemotable,0.5000
RE-80,ExportDroneRouteAssignment,0.5000
RE-80,UAVPlanChangeMessage,0.5000
RE-80,MonitoringFrequencyAdaptor,0.5000
RE-80,RemoteInfoFactory,0.5000
RE-695,ExportRoutePrimitive,0.5000
RE-695,PhysicalDroneTest,0.5000
RE-695,CoverageStatistics,0.5000
RE-695,MAVLinkUAVConnector,0.5000
RE-695,IStartstrategy,0.5000
RE-695,RouteSelector,0.5000
RE-695,RouteCreationRunner,0.5000
RE-695,UAVStateChangeMessage,0.5000
RE-695,IRemotable,0.5000
RE-695,ExportDroneRouteAssignment,0.5000
RE-695,UAVPlanChangeMessage,0.5000
RE-695,MonitoringFrequencyAdaptor,0.5000
RE-695,RemoteInfoFactory,0.5000
RE-555,ExportRoutePrimitive,0.5000
RE-555,PhysicalDroneTest,0.5000
RE-555,CoverageStatistics,0.5000
RE-555,MAVLinkUAVConnector,0.5000
RE-555,IStartstrategy,0.5000
RE-555,RouteSelector,0.5000
RE-555,RouteCreationRunner,0.5000
RE-555,UAVStateChangeMessage,0.5000
RE-555,IRemotable,0.5000
RE-555,ExportDroneRouteAssignment,0.5000
RE-555,UAVPlanChangeMessage,0.5000
RE-555,MonitoringFrequencyAdaptor,0.5000
RE-555,RemoteInfoFactory,0.5000
RE-101,ExportRoutePrimitive,0.5000
RE-101,PhysicalDroneTest,0.5000
RE-101,CoverageStatistics,0.5000
RE-101,MAVLinkUAVConnector,0.5000
RE-101,IStartstrategy,0.5000
RE-101,RouteSelector,0.5000
RE-101,RouteCreationRunner,0.5000
RE-101,UAVStateChangeMessage,0.5000
RE-101,IRemotable,0.5000
RE-101,ExportDroneRouteAssignment,0.5000
RE-101,UAVPlanChangeMessage,0.5000
RE-101,MonitoringFrequencyAdaptor,0.5000
RE-101,RemoteInfoFactory,0.5000
RE-729,CommandIds,0.1255
RE-541,AbstractFlightPattern,0.1207
RE-729,IDroneCommand,0.1111
RE-729,GoToCommand,0.1053
RE-759,MissionPlanningService,0.1026
RE-729,TakeoffCommand,0.1003
RE-729,EmergencyStopCommand,0.1003
RE-722,UAVMonitoringMessage,0.0968
RE-729,SetVelocityCommand,0.0881
RE-722,ReadDispatcher,0.0832
RE-729,SetMonitoringFrequencyCommand,0.0791
RE-729,SetStateFrequencyCommand,0.0791
RE-722,UAVModeChangeMessage,0.0769
RE-729,SetGroundSpeedCommand,0.0720
RE-25,RemoteInfoObject,0.0601
RE-101,PlanPoolManager,0.0574
RE-595,FlightSimulator,0.0572
RE-759,PlanPoolManager,0.0522
RE-508,FlightRoute,0.0513
RE-505,FlightRouteplanningService,0.0510
RE-722,UAVStateMessage,0.0478
RE-639,FullMissionPlan,0.0467
RE-639,FullMissionPlan2,0.0467
RE-639,MissionPlanningService,0.0458
RE-501,FlightRoute,0.0447
RE-759,FlightManagerService,0.0444
RE-759,FlightManagerServiceRemoteFacade,0.0438
RE-628,FlightRouteplanningService,0.0422
RE-551,SimpleTakeoffFlightPlan,0.0416
RE-551,FlightPlan,0.0413
RE-689,FlightManagerService,0.0412
RE-634,FlightRouteplanningService,0.0410
RE-689,FlightManagerServiceRemoteFacade,0.0406
RE-626,IDroneSetupRemoteService,0.0401
RE-693,MissionPlanningService,0.0396
RE-25,AbstractDroneCommand,0.0393
RE-555,PlanPoolManager,0.0389
RE-589,FlightSimulator,0.0388
RE-729,AbstractDroneCommand,0.0379
RE-628,AFAssignRouteComponent,0.0378
RE-587,FlightManagerService,0.0375
RE-626,DroneSetupServiceRemoteFacade,0.0371
RE-587,FlightManagerServiceRemoteFacade,0.0370
RE-759,MissionPlanningServiceRemoteFacade,0.0370
RE-656,FlightManagerService,0.0365
RE-637,AFAssignRouteComponent,0.0362
RE-626,DroneSetupService,0.0362
RE-656,FlightManagerServiceRemoteFacade,0.0360
RE-103,FlightManagerService,0.0356
RE-501,FlightRouteplanningService,0.0352
RE-103,FlightManagerServiceRemoteFacade,0.0351
RE-103,PlanPool,0.0338
RE-639,MissionPlanningServiceRemoteFacade,0.0335
RE-695,AFChooseMissionWindow,0.0334
RE-759,IFlightPattern,0.0332
RE-555,StopCommand,0.0319
RE-691,AFChooseMissionWindow,0.0314
RE-639,StopEveryone,0.0312
RE-555,FlightManagerService,0.0311
RE-759,FlightZoneManager2,0.0309
RE-555,FlightManagerServiceRemoteFacade,0.0307
RE-101,FlightManagerService,0.0305
RE-101,FlightManagerServiceRemoteFacade,0.0301
RE-501,MapDrawingUtil,0.0301
RE-709,GroundstationConnector,0.0285
RE-693,AFChooseMissionWindow,0.0276
RE-28,SimpleTakeoffFlightPlan,0.0275
RE-28,FlightPlan,0.0273
RE-693,IFlightPattern,0.0266
RE-611,SimpleTakeoffFlightPlan,0.0262
RE-555,IFlightDirector,0.0260
RE-611,FlightPlan,0.0260
RE-101,IFlightDirector,0.0255
RE-501,IFlightPattern,0.0250
RE-714,GroundstationConnector,0.0249
RE-689,PlanPoolManager,0.0245
RE-587,PlanPoolManager,0.0227
RE-656,PlanPoolManager,0.0222
RE-508,FlightRouteplanningServiceInstance,0.0222
RE-637,PlanPoolManager,0.0222
RE-103,AFDragLayout,0.0220
RE-549,SimpleTakeoffFlightPlan,0.0218
RE-639,UAVMissionPlan,0.0218
RE-505,AFAssignRouteComponent,0.0218
RE-77,PVector,0.0217
RE-103,PlanPoolManager,0.0217
RE-549,FlightPlan,0.0217
RE-100,SimpleTakeoffFlightPlan,0.0213
RE-100,FlightPlan,0.0212
RE-649,SimpleTakeoffFlightPlan,0.0208
RE-80,SimpleTakeoffFlightPlan,0.0208
RE-649,FlightPlan,0.0207
RE-80,FlightPlan,0.0207
RE-596,FlightSimulator,0.0206
RE-594,FlightSimulator,0.0206
RE-508,UAVMissionPlan,0.0203
RE-501,FlightRouteplanningServiceInstance,0.0201
RE-77,LlaCoordinate,0.0200
RE-555,AFDragLayout,0.0197
RE-505,MapDrawingUtil,0.0197
RE-101,AFDragLayout,0.0194
RE-679,AFAssignRouteComponent,0.0194
RE-100,AFAssignRouteComponent,0.0189
RE-77,NVector,0.0188
RE-501,UAVMissionPlan,0.0185
RE-634,AFAssignRouteComponent,0.0185
RE-649,AFAssignRouteComponent,0.0185
RE-551,AFAssignRouteComponent,0.0185
RE-114,FullMissionPlan,0.0182
RE-114,FullMissionPlan2,0.0182
RE-656,AFAssignRouteComponent,0.0181
RE-555,SimpleTakeoffFlightPlan,0.0179
RE-555,FlightPlan,0.0178
RE-679,FullMissionPlan,0.0177
RE-679,FullMissionPlan2,0.0177
RE-101,SimpleTakeoffFlightPlan,0.0176
RE-77,AbstractPosition,0.0176
RE-77,AbstractPosition copy,0.0176
RE-101,FlightPlan,0.0175
RE-628,MapDrawingUtil,0.0171
RE-634,MapDrawingUtil,0.0168
RE-501,AFAssignRouteComponent,0.0165
RE-508,MapDrawingUtil,0.0164
RE-595,MapDrawingUtil,0.0153
RE-689,FlightZoneManager2,0.0147
RE-505,AFMapComponent,0.0146
RE-649,DroneFlightStateManager,0.0138
RE-551,DroneFlightStateManager,0.0138
RE-722,DroneFlightStateManager,0.0138
RE-587,FlightZoneManager2,0.0137
RE-656,FlightZoneManager2,0.0135
RE-103,FlightZoneManager2,0.0132
RE-628,AFMapComponent,0.0129
RE-634,AFMapComponent,0.0126
RE-555,FlightZoneManager2,0.0120
RE-25,ManagedDrone,0.0120
RE-101,FlightZoneManager2,0.0119
RE-501,AFMapComponent,0.0114
RE-505,AMMapMarkerUtilities,0.0099
RE-677,AMMapMarkerUtilities,0.0099
RE-672,AMMapMarkerUtilities,0.0094
RE-628,AMMapMarkerUtilities,0.0089
RE-634,AMMapMarkerUtilities,0.0087
RE-501,AMMapMarkerUtilities,0.0080
RE-672,AMEditPrioritiesController,0.0000
RE-36,AMEditPrioritiesController,0.0000
RE-630,AMEditPrioritiesController,0.0000
RE-551,AMEditPrioritiesController,0.0000
RE-508,AMEditPrioritiesController,0.0000
RE-679,AMEditPrioritiesController,0.0000
RE-677,AMEditPrioritiesController,0.0000
RE-587,AMEditPrioritiesController,0.0000
RE-114,AMEditPrioritiesController,0.0000
RE-596,AMEditPrioritiesController,0.0000
RE-594,AMEditPrioritiesController,0.0000
RE-545,AMEditPrioritiesController,0.0000
RE-709,AMEditPrioritiesController,0.0000
RE-706,AMEditPrioritiesController,0.0000
RE-595,AMEditPrioritiesController,0.0000
RE-25,AMEditPrioritiesController,0.0000
RE-639,AMEditPrioritiesController,0.0000
RE-637,AMEditPrioritiesController,0.0000
RE-714,AMEditPrioritiesController,0.0000
RE-722,AMEditPrioritiesController,0.0000
RE-611,AMEditPrioritiesController,0.0000
RE-77,AMEditPrioritiesController,0.0000
RE-628,AMEditPrioritiesController,0.0000
RE-649,AMEditPrioritiesController,0.0000
RE-101,AMEditPrioritiesController,0.0000
RE-681,AMEditPrioritiesController,0.0000
RE-616,AMEditPrioritiesController,0.0000
RE-541,AMEditPrioritiesController,0.0000
RE-634,AMEditPrioritiesController,0.0000
RE-516,AMEditPrioritiesController,0.0000
RE-549,AMEditPrioritiesController,0.0000
RE-691,AMEditPrioritiesController,0.0000
RE-100,AMEditPrioritiesController,0.0000
RE-424,AMEditPrioritiesController,0.0000
RE-510,AMEditPrioritiesController,0.0000
RE-643,AMEditPrioritiesController,0.0000
RE-729,AMEditPrioritiesController,0.0000
RE-695,AMEditPrioritiesController,0.0000
RE-589,AMEditPrioritiesController,0.0000
RE-626,AMEditPrioritiesController,0.0000
RE-689,AMEditPrioritiesController,0.0000
RE-693,AMEditPrioritiesController,0.0000
RE-28,AMEditPrioritiesController,0.0000
RE-103,AMEditPrioritiesController,0.0000
RE-505,AMEditPrioritiesController,0.0000
RE-555,AMEditPrioritiesController,0.0000
RE-597,AMEditPrioritiesController,0.0000
RE-759,AMEditPrioritiesController,0.0000
RE-656,AMEditPrioritiesController,0.0000
RE-646,AMEditPrioritiesController,0.0000
RE-701,AMEditPrioritiesController,0.0000
RE-501,AMEditPrioritiesController,0.0000
RE-80,AMEditPrioritiesController,0.0000
RE-508,AMInfoPanel,0.0000
RE-596,AMInfoPanel,0.0000
RE-594,AMInfoPanel,0.0000
RE-714,AMInfoPanel,0.0000
RE-545,AMInfoPanel,0.0000
RE-8,AMEditPrioritiesController,0.0000
RE-639,AMInfoPanel,0.0000
RE-637,AMInfoPanel,0.0000
RE-587,AMInfoPanel,0.0000
RE-630,AMInfoPanel,0.0000
RE-681,AMInfoPanel,0.0000
RE-709,AMInfoPanel,0.0000
RE-549,AMInfoPanel,0.0000
RE-677,AMInfoPanel,0.0000
RE-114,AMInfoPanel,0.0000
RE-510,AMInfoPanel,0.0000
RE-551,AMInfoPanel,0.0000
RE-672,AMInfoPanel,0.0000
RE-516,AMInfoPanel,0.0000
RE-689,AMInfoPanel,0.0000
RE-729,AMInfoPanel,0.0000
RE-649,AMInfoPanel,0.0000
RE-547,AMEditPrioritiesController,0.0000
RE-101,AMInfoPanel,0.0000
RE-36,AMInfoPanel,0.0000
RE-766,AMEditPrioritiesController,0.0000
RE-695,AMInfoPanel,0.0000
RE-691,AMInfoPanel,0.0000
RE-28,AMInfoPanel,0.0000
RE-100,AMInfoPanel,0.0000
RE-706,AMInfoPanel,0.0000
RE-508,ManagedDroneMessenger,0.0000
RE-508,AreaMappingServiceInstance,0.0000
RE-634,AMInfoPanel,0.0000
RE-597,AMInfoPanel,0.0000
RE-595,AMInfoPanel,0.0000
RE-656,AMInfoPanel,0.0000
RE-77,AMInfoPanel,0.0000
RE-679,AMInfoPanel,0.0000
RE-643,AMInfoPanel,0.0000
RE-611,AMInfoPanel,0.0000
RE-103,AMInfoPanel,0.0000
RE-541,AMInfoPanel,0.0000
RE-8,AMInfoPanel,0.0000
RE-672,FullMissionPlan2,0.0000
RE-25,AMInfoPanel,0.0000
RE-639,ManagedDroneMessenger,0.0000
RE-80,AMInfoPanel,0.0000
RE-551,ManagedDroneMessenger,0.0000
RE-551,AreaMappingServiceInstance,0.0000
RE-672,FullMissionPlan,0.0000
RE-639,AreaMappingServiceInstance,0.0000
RE-759,AMInfoPanel,0.0000
RE-722,MetricsUtilities,0.0000
RE-693,AMInfoPanel,0.0000
RE-616,AMInfoPanel,0.0000
RE-545,ManagedDroneMessenger,0.0000
RE-545,AreaMappingServiceInstance,0.0000
RE-587,AreaMappingServiceInstance,0.0000
RE-36,ManagedDroneMessenger,0.0000
RE-36,AreaMappingServiceInstance,0.0000
RE-549,ManagedDroneMessenger,0.0000
RE-549,AreaMappingServiceInstance,0.0000
RE-677,AreaMappingServiceInstance,0.0000
RE-596,ManagedDroneMessenger,0.0000
RE-596,AreaMappingServiceInstance,0.0000
RE-630,AreaMappingServiceInstance,0.0000
RE-594,ManagedDroneMessenger,0.0000
RE-594,AreaMappingServiceInstance,0.0000
RE-637,ManagedDroneMessenger,0.0000
RE-646,AMInfoPanel,0.0000
RE-722,AMInfoPanel,0.0000
RE-766,AMInfoPanel,0.0000
RE-649,ManagedDroneMessenger,0.0000
RE-649,AreaMappingServiceInstance,0.0000
RE-691,ManagedDroneMessenger,0.0000
RE-691,AreaMappingServiceInstance,0.0000
RE-589,AMInfoPanel,0.0000
RE-587,ManagedDroneMessenger,0.0000
RE-100,AreaMappingServiceInstance,0.0000
RE-628,AMInfoPanel,0.0000
RE-706,ManagedDroneMessenger,0.0000
RE-706,AreaMappingServiceInstance,0.0000
RE-114,ManagedDroneMessenger,0.0000
RE-114,AreaMappingServiceInstance,0.0000
RE-597,AreaMappingServiceInstance,0.0000
RE-630,FullMissionPlan2,0.0000
RE-630,ManagedDroneMessenger,0.0000
RE-595,ManagedDroneMessenger,0.0000
RE-672,ArtifactIdentifierTree,0.0000
RE-672,ManagedDroneMessenger,0.0000
RE-672,AreaMappingServiceInstance,0.0000
RE-689,ManagedDroneMessenger,0.0000
RE-681,ManagedDroneMessenger,0.0000
RE-681,AreaMappingServiceInstance,0.0000
RE-547,AMInfoPanel,0.0000
RE-701,AMInfoPanel,0.0000
RE-101,AreaMappingServiceInstance,0.0000
RE-100,ManagedDroneMessenger,0.0000
RE-77,ManagedDroneMessenger,0.0000
RE-77,AreaMappingServiceInstance,0.0000
RE-709,ManagedDroneMessenger,0.0000
RE-626,AMInfoPanel,0.0000
RE-679,ArtifactIdentifierTree,0.0000
RE-679,ManagedDroneMessenger,0.0000
RE-677,ManagedDroneMessenger,0.0000
RE-634,ManagedDroneMessenger,0.0000
RE-634,AreaMappingServiceInstance,0.0000
RE-510,ManagedDroneMessenger,0.0000
RE-555,AMInfoPanel,0.0000
RE-597,ManagedDroneMessenger,0.0000
RE-630,FullMissionPlan,0.0000
RE-630,ArtifactIdentifierTree,0.0000
RE-595,AreaMappingServiceInstance,0.0000
RE-516,ManagedDroneMessenger,0.0000
RE-516,AreaMappingServiceInstance,0.0000
RE-637,AreaMappingServiceInstance,0.0000
RE-714,ManagedDroneMessenger,0.0000
RE-714,AreaMappingServiceInstance,0.0000
RE-722,FullMissionPlan,0.0000
RE-689,AreaMappingServiceInstance,0.0000
RE-643,ManagedDroneMessenger,0.0000
RE-695,ManagedDroneMessenger,0.0000
RE-28,ManagedDroneMessenger,0.0000
RE-36,ArtifactIdentifierTree,0.0000
RE-709,AreaMappingServiceInstance,0.0000
RE-679,AreaMappingServiceInstance,0.0000
RE-114,ArtifactIdentifierTree,0.0000
RE-510,AreaMappingServiceInstance,0.0000
RE-8,ManagedDroneMessenger,0.0000
RE-551,ArtifactIdentifierTree,0.0000
RE-25,ManagedDroneMessenger,0.0000
RE-722,FullMissionPlan2,0.0000
RE-722,StopEveryone,0.0000
RE-643,AreaMappingServiceInstance,0.0000
RE-729,ManagedDroneMessenger,0.0000
RE-80,ManagedDroneMessenger,0.0000
RE-611,ManagedDroneMessenger,0.0000
RE-611,AreaMappingServiceInstance,0.0000
RE-574,AMEditPrioritiesController,0.0000
RE-574,AMInfoPanel,0.0000
RE-695,AreaMappingServiceInstance,0.0000
RE-693,ManagedDroneMessenger,0.0000
RE-28,AreaMappingServiceInstance,0.0000
RE-616,ManagedDroneMessenger,0.0000
RE-424,AMInfoPanel,0.0000
RE-501,AMInfoPanel,0.0000
RE-103,ManagedDroneMessenger,0.0000
RE-587,ArtifactIdentifierTree,0.0000
RE-101,ManagedDroneMessenger,0.0000
RE-541,ManagedDroneMessenger,0.0000
RE-36,FullMissionPlan,0.0000
RE-36,MetricsUtilities,0.0000
RE-628,StopEveryone,0.0000
RE-706,FullMissionPlan,0.0000
RE-706,FullMissionPlan2,0.0000
RE-508,ArtifactIdentifierTree,0.0000
RE-505,AMInfoPanel,0.0000
RE-677,FullMissionPlan2,0.0000
RE-596,ArtifactIdentifierTree,0.0000
RE-596,MetricsUtilities,0.0000
RE-594,ArtifactIdentifierTree,0.0000
RE-594,MetricsUtilities,0.0000
RE-8,AreaMappingServiceInstance,0.0000
RE-672,StopEveryone,0.0000
RE-672,MetricsUtilities,0.0000
RE-25,AreaMappingServiceInstance,0.0000
RE-759,ManagedDroneMessenger,0.0000
RE-722,ManagedDroneMessenger,0.0000
RE-766,ManagedDroneMessenger,0.0000
RE-80,AreaMappingServiceInstance,0.0000
RE-656,ManagedDroneMessenger,0.0000
RE-656,AreaMappingServiceInstance,0.0000
RE-576,AMInfoPanel,0.0000
RE-589,ManagedDroneMessenger,0.0000
RE-103,AreaMappingServiceInstance,0.0000
RE-587,FullMissionPlan,0.0000
RE-587,FullMissionPlan2,0.0000
RE-101,UAVMissionPlan,0.0000
RE-541,AreaMappingServiceInstance,0.0000
RE-100,UAVMissionPlan,0.0000
RE-36,FullMissionPlan2,0.0000
RE-628,FullMissionPlan,0.0000
RE-628,FullMissionPlan2,0.0000
RE-626,ManagedDroneMessenger,0.0000
RE-679,StopEveryone,0.0000
RE-677,FullMissionPlan,0.0000
RE-677,ArtifactIdentifierTree,0.0000
RE-555,ManagedDroneMessenger,0.0000
RE-596,UAVMissionPlan,0.0000
RE-594,UAVMissionPlan,0.0000
RE-759,AreaMappingServiceInstance,0.0000
RE-714,StopEveryone,0.0000
RE-646,ManagedDroneMessenger,0.0000
RE-722,AreaMappingServiceInstance,0.0000
RE-766,AreaMappingServiceInstance,0.0000
RE-729,AreaMappingServiceInstance,0.0000
RE-656,UAVMissionPlan,0.0000
RE-693,AreaMappingServiceInstance,0.0000
RE-616,AreaMappingServiceInstance,0.0000
RE-701,ManagedDroneMessenger,0.0000
RE-501,ManagedDroneMessenger,0.0000
RE-36,StopEveryone,0.0000
RE-709,ArtifactIdentifierTree,0.0000
RE-709,MetricsUtilities,0.0000
RE-628,ArtifactIdentifierTree,0.0000
RE-628,ManagedDroneMessenger,0.0000
RE-628,AreaMappingServiceInstance,0.0000
RE-706,RemoteManager,0.0000
RE-706,UAVMissionPlan,0.0000
RE-706,SimpleTakeoffFlightPlan,0.0000
RE-706,MetricsUtilities,0.0000
RE-508,SimpleTakeoffFlightPlan,0.0000
RE-549,UAVMissionPlan,0.0000
RE-679,SimpleTakeoffFlightPlan,0.0000
RE-679,MetricsUtilities,0.0000
RE-677,MetricsUtilities,0.0000
RE-596,FullMissionPlan2,0.0000
RE-596,SimpleTakeoffFlightPlan,0.0000
RE-594,FullMissionPlan2,0.0000
RE-594,SimpleTakeoffFlightPlan,0.0000
RE-595,ArtifactIdentifierTree,0.0000
RE-595,SimpleTakeoffFlightPlan,0.0000
RE-639,SimpleTakeoffFlightPlan,0.0000
RE-637,UAVMissionPlan,0.0000
RE-637,FullMissionPlan,0.0000
RE-637,ArtifactIdentifierTree,0.0000
RE-637,SimpleTakeoffFlightPlan,0.0000
RE-714,ArtifactIdentifierTree,0.0000
RE-714,FullMissionPlan2,0.0000
RE-714,SimpleTakeoffFlightPlan,0.0000
RE-646,AreaMappingServiceInstance,0.0000
RE-722,ArtifactIdentifierTree,0.0000
RE-643,UAVMissionPlan,0.0000
RE-643,SimpleTakeoffFlightPlan,0.0000
RE-681,MetricsUtilities,0.0000
RE-611,ArtifactIdentifierTree,0.0000
RE-656,SimpleTakeoffFlightPlan,0.0000
RE-691,UAVMissionPlan,0.0000
RE-691,SimpleTakeoffFlightPlan,0.0000
RE-547,ManagedDroneMessenger,0.0000
RE-701,AreaMappingServiceInstance,0.0000
RE-424,ManagedDroneMessenger,0.0000
RE-545,ArtifactIdentifierTree,0.0000
RE-589,RemoteManager,0.0000
RE-589,AreaMappingServiceInstance,0.0000
RE-77,UAVMissionPlan,0.0000
RE-77,ArtifactIdentifierTree,0.0000
RE-77,SimpleTakeoffFlightPlan,0.0000
RE-36,UAVMissionPlan,0.0000
RE-628,MetricsUtilities,0.0000
RE-706,ArtifactIdentifierTree,0.0000
RE-508,FlightPlan,0.0000
RE-505,FullMissionPlan,0.0000
RE-505,FullMissionPlan2,0.0000
RE-549,FlightRouteplanningServiceInstance,0.0000
RE-679,UAVMissionPlan,0.0000
RE-677,SimpleTakeoffFlightPlan,0.0000
RE-634,UAVMissionPlan,0.0000
RE-114,MetricsUtilities,0.0000
RE-596,FullMissionPlan,0.0000
RE-630,StopEveryone,0.0000
RE-630,FlightPlan,0.0000
RE-630,MetricsUtilities,0.0000
RE-594,FullMissionPlan,0.0000
RE-8,SimpleTakeoffFlightPlan,0.0000
RE-551,UAVMissionPlan,0.0000
RE-551,MetricsUtilities,0.0000
RE-595,UAVMissionPlan,0.0000
RE-639,FlightRouteplanningServiceInstance,0.0000
RE-639,ArtifactIdentifierTree,0.0000
RE-637,FullMissionPlan2,0.0000
RE-714,UAVMissionPlan,0.0000
RE-714,FullMissionPlan,0.0000
RE-722,UAVMissionPlan,0.0000
RE-766,UAVMissionPlan,0.0000
RE-766,SimpleTakeoffFlightPlan,0.0000
RE-649,UAVMissionPlan,0.0000
RE-649,MetricsUtilities,0.0000
RE-611,FullMissionPlan2,0.0000
RE-574,ManagedDroneMessenger,0.0000
RE-574,AreaMappingServiceInstance,0.0000
RE-691,FlightRouteplanningServiceInstance,0.0000
RE-547,AreaMappingServiceInstance,0.0000
RE-545,FullMissionPlan2,0.0000
RE-545,SimpleTakeoffFlightPlan,0.0000
RE-545,FlightPlan,0.0000
RE-589,UAVMissionPlan,0.0000
RE-589,SimpleTakeoffFlightPlan,0.0000
RE-103,UAVMissionPlan,0.0000
RE-587,UAVMissionPlan,0.0000
RE-101,FlightRouteplanningServiceInstance,0.0000
RE-101,ArtifactIdentifierTree,0.0000
